timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
1646.00;179.47;veh68;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1646.00;270.05;veh69;5339010#4_0;36.02;0.00;10.39;veh_passenger;649.50;365.10
1647.00;359.87;veh65;697508856#1_0;9.62;0.00;11.56;veh_passenger;484.31;469.58
1647.00;270.17;veh66;:12760178015_0_0;4.20;0.00;10.03;veh_passenger;340.05;368.28
1647.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.01;veh_passenger;612.03;755.45
1647.00;179.47;veh68;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1647.00;270.05;veh69;5339010#4_0;43.80;0.00;7.78;veh_passenger;641.72;365.11
1647.00;269.45;veh70;1184885420_1;5.10;0.00;0.00;veh_passenger;471.63;771.48
1648.00;359.87;veh65;697508856#1_0;21.79;0.00;12.17;veh_passenger;484.28;481.75
1648.00;269.88;veh66;234193576#2_0;9.14;0.00;9.99;veh_passenger;330.06;368.26
1648.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1648.00;179.47;veh68;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1648.00;270.05;veh69;5339010#4_0;47.08;0.00;3.28;veh_passenger;638.44;365.11
1648.00;269.45;veh70;1184885420_1;7.09;0.00;1.99;veh_passenger;469.64;771.46
1649.00;359.87;veh65;697508856#1_0;34.01;0.00;12.22;veh_passenger;484.25;493.97
1649.00;269.88;veh66;234193576#2_0;19.19;0.00;10.05;veh_passenger;320.01;368.24
1649.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1649.00;179.47;veh68;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1649.00;270.05;veh69;5339010#4_0;47.19;0.00;0.11;veh_passenger;638.33;365.11
1649.00;269.45;veh70;1184885420_1;11.02;0.00;3.92;veh_passenger;465.72;771.43
1650.00;359.87;veh65;697508856#1_0;45.76;0.00;11.75;veh_passenger;484.23;505.72
1650.00;269.88;veh66;234193576#2_0;28.72;0.00;9.53;veh_passenger;310.48;368.22
1650.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1650.00;179.47;veh68;-5327713#1_0;22.69;0.00;0.00;veh_passenger;622.47;378.33
1650.00;270.05;veh69;5339010#4_0;47.25;0.00;0.06;veh_passenger;638.27;365.11
1650.00;269.45;veh70;1184885420_1;16.32;0.00;5.30;veh_passenger;460.42;771.37
1651.00;359.87;veh65;697508856#1_0;56.99;0.00;11.23;veh_passenger;484.20;516.95
1651.00;269.88;veh66;234193576#2_0;38.00;0.00;9.28;veh_passenger;301.20;368.20
1651.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1651.00;179.34;veh68;:cluster_37975504_6550558470_6790632204_6790632205_#1more_13_0;0.31;0.00;1.31;veh_passenger;622.49;377.02
1651.00;270.05;veh69;5339010#4_0;47.25;0.00;0.01;veh_passenger;638.27;365.11
1651.00;269.45;veh70;1184885420_1;23.16;0.00;6.84;veh_passenger;453.57;771.31
1652.00;359.87;veh65;697508856#1_0;68.35;0.00;11.36;veh_passenger;484.18;528.31
1652.00;269.88;veh66;234193576#2_0;46.94;0.00;8.93;veh_passenger;292.27;368.18
1652.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1652.00;177.88;veh68;:cluster_37975504_6550558470_6790632204_6790632205_#1more_13_0;3.93;0.00;3.62;veh_passenger;622.65;373.41
1652.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1652.00;269.45;veh70;1184885420_1;32.24;0.00;9.08;veh_passenger;444.49;771.22
1653.00;359.87;veh65;697508856#1_0;79.90;0.00;11.55;veh_passenger;484.15;539.86
1653.00;268.47;veh66;234193576#2_0;57.05;0.00;10.12;veh_passenger;282.15;368.02
1653.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1653.00;177.45;veh68;:cluster_37975504_6550558470_6790632204_6790632205_#1more_13_0;9.82;0.00;5.90;veh_passenger;622.92;367.52
1653.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1653.00;269.45;veh70;1184885420_1;43.25;0.00;11.00;veh_passenger;433.49;771.12
1654.00;268.47;veh66;234193576#2_0;66.81;0.00;9.76;veh_passenger;272.40;367.76
1654.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1654.00;177.45;veh68;:cluster_37975504_6550558470_6790632204_6790632205_#1more_13_0;17.96;0.00;8.14;veh_passenger;623.28;359.39
1654.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1654.00;269.45;veh70;1184885420_1;56.40;0.00;13.15;veh_passenger;420.35;770.99
1655.00;268.47;veh66;234193576#2_0;75.97;0.00;9.16;veh_passenger;263.24;367.52
1655.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1655.00;178.88;veh68;5343578#1_0;2.66;0.00;10.12;veh_passenger;623.60;349.28
1655.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1655.00;269.45;veh70;1184885420_1;69.26;0.00;12.86;veh_passenger;407.49;770.87
1656.00;268.47;veh66;234193576#2_0;86.07;0.00;10.09;veh_passenger;253.15;367.25
1656.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1656.00;180.14;veh68;5343578#1_0;14.70;0.00;12.04;veh_passenger;623.57;337.24
1656.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1656.00;269.45;veh70;1184885420_1;82.06;0.00;12.80;veh_passenger;394.69;770.75
1657.00;268.47;veh66;234193576#2_0;96.01;0.00;9.94;veh_passenger;243.21;366.98
1657.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1657.00;180.14;veh68;5343578#1_0;28.08;0.00;13.37;veh_passenger;623.54;323.86
1657.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1657.00;269.45;veh70;1184885420_1;94.29;0.00;12.23;veh_passenger;382.47;770.63
1658.00;268.47;veh66;234193576#2_0;105.88;0.00;9.88;veh_passenger;233.34;366.72
1658.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1658.00;180.14;veh68;5343578#1_0;43.76;0.00;15.68;veh_passenger;623.50;308.18
1658.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1658.00;269.45;veh70;1184885420_1;102.76;0.00;8.47;veh_passenger;374.00;770.55
1659.00;268.47;veh66;234193576#2_0;114.95;0.00;9.07;veh_passenger;224.28;366.48
1659.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1659.00;180.12;veh68;5343578#3_0;3.43;0.00;17.33;veh_passenger;623.47;290.85
1659.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1659.00;269.45;veh70;1184885420_1;106.86;0.00;4.10;veh_passenger;369.90;770.51
1660.00;268.47;veh66;234193576#2_0;119.51;0.00;4.57;veh_passenger;219.72;366.36
1660.00;90.87;veh67;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1660.00;180.17;veh68;685178132#0_0;1.52;0.00;19.90;veh_passenger;623.42;270.95
1660.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1660.00;247.17;veh70;:cluster_38035929_8413332365_27_0;0.10;0.00;2.73;veh_passenger;368.07;768.81
1661.00;268.47;veh66;234193576#2_0;119.85;0.00;0.33;veh_passenger;219.38;366.35
1661.00;91.31;veh67;:cluster_2058701942_6550558469_6610738787_19_0;0.33;0.00;1.33;veh_passenger;613.30;755.39
1661.00;180.15;veh68;685178132#0_0;23.30;0.00;21.78;veh_passenger;623.36;249.18
1661.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1661.00;141.60;veh70;-1184885420_1;1.28;0.00;3.52;veh_passenger;370.92;767.32
1662.00;268.47;veh66;234193576#2_0;119.87;0.00;0.02;veh_passenger;219.36;366.35
1662.00;96.72;veh67;:cluster_2058701942_6550558469_6610738787_19_0;4.10;0.00;3.77;veh_passenger;617.03;754.87
1662.00;179.52;veh68;685178132#0_0;45.75;0.00;22.45;veh_passenger;623.46;226.73
1662.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1662.00;89.45;veh70;-1184885420_1;6.17;0.00;4.89;veh_passenger;375.81;767.37
1663.00;268.47;veh66;234193576#2_0;119.89;0.00;0.02;veh_passenger;219.34;366.35
1663.00;128.67;veh67;:cluster_2058701942_6550558469_6610738787_19_0;9.59;0.00;5.49;veh_passenger;621.28;751.67
1663.00;180.44;veh68;685178132#1_0;12.89;0.00;22.31;veh_passenger;623.55;204.42
1663.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1663.00;89.45;veh70;-1184885420_1;13.26;0.00;7.09;veh_passenger;382.91;767.44
1664.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1664.00;173.38;veh67;-1360997321#0_0;1.27;0.00;6.85;veh_passenger;622.78;745.14
1664.00;180.31;veh68;685178132#2_0;11.56;0.00;22.77;veh_passenger;623.41;181.64
1664.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1664.00;89.45;veh70;-1184885420_0;22.14;0.00;8.88;veh_passenger;391.80;764.32
1665.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1665.00;180.00;veh67;-1360997321#0_0;10.43;0.00;9.16;veh_passenger;622.78;735.97
1665.00;188.22;veh68;685178132#3_0;4.99;0.00;21.76;veh_passenger;621.94;159.97
1665.00;270.05;veh69;5339010#4_0;47.26;0.00;0.00;veh_passenger;638.26;365.11
1665.00;89.45;veh70;-1184885420_0;32.91;0.00;10.77;veh_passenger;402.57;764.42
1666.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1666.00;194.05;veh67;-1361051335_0;1.37;0.00;11.37;veh_passenger;619.61;724.99
1666.00;179.98;veh68;685178132#3_0;22.47;0.00;17.48;veh_passenger;621.52;142.52
1666.00;271.94;veh69;:cluster_37975504_6550558470_6790632204_6790632205_#1more_0_0;1.10;0.00;2.10;veh_passenger;636.18;365.28
1666.00;89.45;veh70;-1184885420_0;46.24;0.00;13.33;veh_passenger;415.89;764.55
1667.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1667.00;179.76;veh67;-1361051335_0;14.06;0.00;12.69;veh_passenger;619.66;712.30
1667.00;179.98;veh68;685178132#3_0;37.61;0.00;15.15;veh_passenger;621.53;127.38
1667.00;279.10;veh69;:cluster_37975504_6550558470_6790632204_6790632205_#1more_0_0;5.17;0.00;4.08;veh_passenger;632.16;365.93
1667.00;89.45;veh70;-1184885420_0;59.29;0.00;13.05;veh_passenger;428.94;764.67
1668.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1668.00;171.33;veh67;:2178374775_1_0;2.70;0.00;14.03;veh_passenger;622.82;699.45
1668.00;216.70;veh68;:cluster_4717333881_5400507474_5727977706_5727977710_16_0;10.52;0.00;10.65;veh_passenger;617.52;117.87
1668.00;315.79;veh69;:cluster_37975504_6550558470_6790632204_6790632205_#1more_0_0;11.76;0.00;6.58;veh_passenger;627.44;370.25
1668.00;89.45;veh70;-1184885420_0;72.06;0.00;12.76;veh_passenger;441.70;764.80
1669.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1669.00;179.22;veh67;-5327713#12_0;10.34;0.00;14.33;veh_passenger;622.95;685.12
1669.00;256.58;veh68;:cluster_4717333881_5400507474_5727977706_5727977710_16_0;20.81;0.00;10.29;veh_passenger;608.15;114.23
1669.00;353.87;veh69;5327713#1_0;1.29;0.00;8.71;veh_passenger;625.67;378.65
1669.00;89.45;veh70;-1184885420_0;85.51;0.00;13.45;veh_passenger;455.15;764.92
1670.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1670.00;179.22;veh67;-5327713#12_0;20.17;0.00;9.83;veh_passenger;623.08;675.29
1670.00;270.18;veh68;1376885749#1_0;5.21;0.00;10.65;veh_passenger;597.53;113.70
1670.00;359.47;veh69;5327713#1_0;11.55;0.00;10.26;veh_passenger;625.57;388.90
1670.00;89.45;veh70;-1184885420_0;98.67;0.00;13.16;veh_passenger;468.30;765.05
1671.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1671.00;178.34;veh67;:cluster_37975514_6550558473_6790632209_27_0;0.42;0.00;5.33;veh_passenger;623.23;669.97
1671.00;270.18;veh68;1376885749#1_0;16.39;0.00;11.18;veh_passenger;586.35;113.73
1671.00;359.47;veh69;5327713#1_0;23.53;0.00;11.98;veh_passenger;625.46;400.88
1671.00;97.06;veh70;:cluster_1905962826_2716410169_9246710870_25_0;4.91;0.00;13.28;veh_passenger;481.53;764.52
1671.00;180.60;veh71;5327657#10_0;5.10;0.00;0.00;veh_passenger;76.41;537.66
1672.00;268.47;veh66;234193576#2_0;119.89;0.00;0.00;veh_passenger;219.34;366.35
1672.00;158.13;veh67;:cluster_37975514_6550558473_6790632209_32_0;4.20;0.00;6.90;veh_passenger;625.42;663.59
1672.00;270.18;veh68;1376885749#1_0;26.84;0.00;10.45;veh_passenger;575.90;113.76
1672.00;359.20;veh69;5327713#2_0;4.57;0.00;14.23;veh_passenger;625.29;415.12
1672.00;125.91;veh70;-1184885424#2_0;3.13;0.00;13.53;veh_passenger;494.60;758.41
1672.00;180.60;veh71;5327657#10_0;6.55;0.00;1.45;veh_passenger;76.39;536.21
1673.00;268.66;veh66;:cluster_37985166_5738620406_5738620407_5738620408_5_0;0.59;0.00;1.59;veh_passenger;217.75;366.32
1673.00;112.69;veh67;:cluster_37975514_6550558473_6790632209_32_0;12.95;0.00;8.75;veh_passenger;632.60;659.07
1673.00;270.18;veh68;1376885749#1_0;38.02;0.00;11.18;veh_passenger;564.72;113.80
1673.00;359.19;veh69;5327713#2_0;20.46;0.00;15.89;veh_passenger;625.06;431.00
1673.00;92.19;veh70;-1184885424#2_0;16.52;0.00;13.39;veh_passenger;508.09;757.89
1673.00;180.60;veh71;5327657#10_0;10.56;0.00;4.00;veh_passenger;76.35;532.20
1674.00;269.92;veh66;:cluster_37985166_5738620406_5738620407_5738620408_5_0;4.59;0.00;4.00;veh_passenger;213.75;366.32
1674.00;93.41;veh67;181338822#1_0;2.29;0.00;8.60;veh_passenger;641.16;658.38
1674.00;270.18;veh68;1376885749#1_0;49.13;0.00;11.11;veh_passenger;553.61;113.84
1674.00;359.31;veh69;:cluster_13276413877_13276413896_13276413897_37975505_3_0;10.86;0.00;17.94;veh_passenger;624.83;448.94
1674.00;92.19;veh70;-1184885424#2_0;30.24;0.00;13.71;veh_passenger;521.91;757.37
1674.00;180.60;veh71;5327657#10_0;16.93;0.00;6.37;veh_passenger;76.28;525.83
1675.00;270.05;veh66;:cluster_37985166_5738620406_5738620407_5738620408_5_0;10.34;0.00;5.74;veh_passenger;208.00;366.33
1675.00;90.02;veh67;181338822#1_0;12.85;0.00;10.55;veh_passenger;651.72;658.38
1675.00;270.18;veh68;1376885749#1_0;60.69;0.00;11.56;veh_passenger;542.05;113.87
1675.00;359.56;veh69;5327713#5_0;8.02;0.00;20.11;veh_passenger;624.64;469.05
1675.00;91.55;veh70;:cluster_12727039321_9246506814_15_0;7.44;0.00;13.54;veh_passenger;535.28;756.93
1675.00;180.60;veh71;5327657#10_0;25.38;0.00;8.45;veh_passenger;76.19;517.38
1676.00;270.05;veh66;:cluster_37985166_5738620406_5738620407_5738620408_5_0;17.81;0.00;7.48;veh_passenger;200.53;366.34
1676.00;90.02;veh67;181338822#1_0;24.38;0.00;11.54;veh_passenger;663.25;658.37
1676.00;270.18;veh68;1376885749#1_0;71.44;0.00;10.75;veh_passenger;531.30;113.91
1676.00;359.56;veh69;5327713#5_0;30.11;0.00;22.09;veh_passenger;624.47;491.14
1676.00;91.12;veh70;-1184885424#1_0;12.13;0.00;12.67;veh_passenger;547.93;756.68
1676.00;180.64;veh71;:37946268_1_0;0.99;0.00;9.86;veh_passenger;76.09;507.52
1677.00;270.05;veh66;:cluster_37985166_5738620406_5738620407_5738620408_5_0;27.12;0.00;9.31;veh_passenger;191.22;366.34
1677.00;90.02;veh67;181338822#1_0;36.85;0.00;12.46;veh_passenger;675.72;658.37
1677.00;280.78;veh68;959987784#0_0;1.70;0.00;11.49;veh_passenger;520.16;116.99
1677.00;0.51;veh69;5327713#6_0;6.01;0.00;21.99;veh_passenger;624.47;513.13
1677.00;91.12;veh70;-1184885424#1_0;25.66;0.00;13.53;veh_passenger;561.46;756.42
1677.00;180.84;veh71;5327657#11_0;1.67;0.00;10.29;veh_passenger;75.94;497.23
1678.00;270.31;veh66;-120327301#2_0;5.38;0.00;11.13;veh_passenger;180.09;366.38
1678.00;90.02;veh67;181338822#1_0;48.33;0.00;11.49;veh_passenger;687.20;658.36
1678.00;268.78;veh68;959987784#0_0;12.47;0.00;10.77;veh_passenger;509.40;116.76
1678.00;0.51;veh69;5327713#6_0;28.59;0.00;22.58;veh_passenger;624.68;535.71
1678.00;91.12;veh70;-1184885424#1_0;38.12;0.00;12.46;veh_passenger;573.91;756.17
1678.00;180.98;veh71;5327657#11_0;12.00;0.00;10.34;veh_passenger;75.76;486.90
1679.00;270.31;veh66;-120327301#2_0;16.49;0.00;11.11;veh_passenger;168.98;366.44
1679.00;89.92;veh67;:5371545721_6_0;3.43;0.00;12.08;veh_passenger;699.28;658.37
1679.00;265.52;veh68;:cluster_1512372840_5727853290_6685484008_6685484047_#2more_8_0;7.58;0.00;11.52;veh_passenger;497.90;116.09
1679.00;0.30;veh69;:cluster_13274971586_13274971588_13274971589_1913353498_#1more_23_0;14.39;0.00;21.56;veh_passenger;624.81;557.27
1679.00;91.12;veh70;-1184885424#1_0;51.79;0.00;13.67;veh_passenger;587.58;755.91
1679.00;180.98;veh71;5327657#11_0;22.37;0.00;10.37;veh_passenger;75.59;476.54
1680.00;270.31;veh66;-120327301#2_0;28.28;0.00;11.79;veh_passenger;157.19;366.50
1680.00;89.98;veh67;:5373664325_5_0;0.92;0.00;12.28;veh_passenger;711.56;658.38
1680.00;261.84;veh68;:cluster_1512372840_5727853290_6685484008_6685484047_#2more_8_0;19.11;0.00;11.53;veh_passenger;486.49;114.51
1680.00;0.06;veh69;5327713#9_0;13.30;0.00;21.97;veh_passenger;624.87;579.24
1680.00;91.12;veh70;-1184885424#1_0;63.61;0.00;11.82;veh_passenger;599.40;755.68
1680.00;180.98;veh71;5327657#11_0;29.13;0.00;6.77;veh_passenger;75.47;469.77
1681.00;270.31;veh66;-120327301#2_0;39.45;0.00;11.17;veh_passenger;146.03;366.57
1681.00;90.81;veh67;181338822#3_0;3.80;0.00;12.19;veh_passenger;723.75;658.27
1681.00;266.51;veh68;747938390#0_0;1.14;0.00;11.18;veh_passenger;475.38;113.39
1681.00;0.06;veh69;5327713#9_0;35.30;0.00;21.99;veh_passenger;624.90;601.23
1681.00;91.11;veh70;:6610738786_2_0;0.25;0.00;7.71;veh_passenger;607.11;755.53
1681.00;180.86;veh71;:cluster_37974747_6831335382_6831335383_1_0;4.27;0.00;8.48;veh_passenger;75.34;461.29
1682.00;270.31;veh66;-120327301#2_0;50.87;0.00;11.43;veh_passenger;134.60;366.63
1682.00;90.94;veh67;181338822#3_0;15.49;0.00;11.69;veh_passenger;735.44;658.07
1682.00;270.55;veh68;747938390#1_0;5.55;0.00;11.25;veh_passenger;464.15;113.53
1682.00;0.82;veh69;5327713#9_0;57.35;0.00;22.05;veh_passenger;625.09;623.29
1682.00;90.92;veh70;:6610738786_2_0;3.98;0.00;3.73;veh_passenger;610.84;755.47
1682.00;180.84;veh71;:cluster_37974747_6831335382_6831335383_1_0;13.86;0.00;9.60;veh_passenger;75.20;451.70
1683.00;270.31;veh66;-120327301#2_0;62.50;0.00;11.62;veh_passenger;122.98;366.69
1683.00;90.94;veh67;181338822#3_0;27.16;0.00;11.67;veh_passenger;747.10;657.88
1683.00;270.55;veh68;747938390#1_0;16.60;0.00;11.04;veh_passenger;453.10;113.64
1683.00;0.82;veh69;5327713#9_0;78.83;0.00;21.48;veh_passenger;625.40;644.76
1683.00;90.89;veh70;:6610738786_2_0;4.60;0.00;0.62;veh_passenger;611.46;755.46
1683.00;180.84;veh71;:cluster_37974747_6831335382_6831335383_1_0;24.67;0.00;10.81;veh_passenger;75.04;440.89
1684.00;270.31;veh66;-120327301#2_0;74.03;0.00;11.54;veh_passenger;111.44;366.76
1684.00;93.94;veh67;:cluster_12945463271_12945463272_12945463274_9023391826_12_0;1.47;0.00;8.30;veh_passenger;755.37;657.49
1684.00;270.54;veh68;747938390#1_0;27.30;0.00;10.70;veh_passenger;442.40;113.74
1684.00;2.09;veh69;:cluster_37975514_6550558473_6790632209_18_0;13.05;0.00;21.74;veh_passenger;626.21;666.48
1684.00;90.87;veh70;:6610738786_2_0;5.02;0.00;0.42;veh_passenger;611.88;755.45
1684.00;180.71;veh71;5327657#14_0;7.01;0.00;10.46;veh_passenger;74.90;430.43
1685.00;270.31;veh66;-120327301#2_0;86.00;0.00;11.96;veh_passenger;99.48;366.82
1685.00;128.16;veh67;:cluster_12945463271_12945463272_12945463274_9023391826_12_0;9.01;0.00;7.54;veh_passenger;761.71;653.97
1685.00;269.76;veh68;747938390#1_0;37.84;0.00;10.55;veh_passenger;431.86;113.70
1685.00;359.22;veh69;5327713#12_0;17.67;0.00;21.61;veh_passenger;626.11;688.09
1685.00;90.87;veh70;:6610738786_2_0;5.12;0.00;0.11;veh_passenger;611.98;755.45
1685.00;180.71;veh71;5327657#14_0;16.75;0.00;9.74;veh_passenger;74.78;420.70
1686.00;270.31;veh66;-120327301#2_0;98.01;0.00;12.02;veh_passenger;87.47;366.89
1686.00;167.53;veh67;:cluster_12945463271_12945463272_12945463274_9023391826_12_0;16.28;0.00;7.28;veh_passenger;763.74;647.08
1686.00;269.76;veh68;747938390#1_0;49.16;0.00;11.31;veh_passenger;420.54;113.65
1686.00;0.55;veh69;:12599245499_0_2;5.71;0.00;19.81;veh_passenger;626.07;706.68
1686.00;90.87;veh70;:6610738786_2_0;5.15;0.00;0.03;veh_passenger;612.01;755.45
1686.00;180.71;veh71;5327657#14_0;26.33;0.00;9.58;veh_passenger;74.66;411.12
1687.00;180.14;veh67;238004809#5_0;5.25;0.00;7.58;veh_passenger;763.98;639.52
1687.00;270.22;veh68;:6997568126_0_0;6.68;0.00;11.46;veh_passenger;409.08;113.66
1687.00;359.76;veh69;1361051335_2;14.38;0.00;15.34;veh_passenger;626.02;721.82
1687.00;90.87;veh70;:6610738786_2_0;5.16;0.00;0.01;veh_passenger;612.02;755.45
1687.00;180.73;veh71;:37961896_1_0;0.57;0.00;9.64;veh_passenger;74.54;401.49
1688.00;180.14;veh67;238004809#5_0;15.26;0.00;10.01;veh_passenger;763.95;629.51
1688.00;274.31;veh68;:cluster_5902412844_6685484015_6685484019_4_0;9.44;0.00;10.92;veh_passenger;398.18;114.38
1688.00;359.86;veh69;:12599795682_2_2;7.09;0.00;11.67;veh_passenger;625.98;733.49
1688.00;90.87;veh70;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1688.00;180.84;veh71;5327657#15_0;1.14;0.00;9.98;veh_passenger;74.39;391.51
1689.00;180.14;veh67;238004809#5_0;27.41;0.00;12.15;veh_passenger;763.92;617.36
1689.00;274.31;veh68;:cluster_5902412844_6685484015_6685484019_4_0;19.81;0.00;10.37;veh_passenger;387.84;115.16
1689.00;0.00;veh69;1360997321#0_2;6.52;0.00;7.41;veh_passenger;625.98;740.91
1689.00;90.87;veh70;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1689.00;180.91;veh71;:5428059279_0_0;6.84;0.00;7.88;veh_passenger;74.27;383.63
1690.00;179.94;veh67;:12945463270_0_0;5.94;0.00;12.10;veh_passenger;763.92;605.27
1690.00;269.45;veh68;625865095_0;6.26;0.00;11.23;veh_passenger;376.62;115.25
1690.00;0.00;veh69;1360997321#0_2;10.76;0.00;4.24;veh_passenger;625.98;745.15
1690.00;90.87;veh70;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1690.00;180.91;veh71;5327657#16_0;1.88;0.00;4.43;veh_passenger;74.20;379.19
1691.00;179.83;veh67;238004809#6_0;8.26;0.00;11.75;veh_passenger;763.94;593.52
1691.00;269.45;veh68;625865095_0;16.81;0.00;10.55;veh_passenger;366.07;115.15
1691.00;0.00;veh69;1360997321#0_2;10.89;0.00;0.14;veh_passenger;625.98;745.29
1691.00;90.87;veh70;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1691.00;177.66;veh71;:cluster_37974750_5738653229_2_0;4.89;0.00;6.17;veh_passenger;74.39;373.01
1692.00;179.83;veh67;238004809#6_0;20.09;0.00;11.82;veh_passenger;763.98;581.69
1692.00;270.51;veh68;625865095_0;27.54;0.00;10.74;veh_passenger;355.34;115.19
1692.00;0.00;veh69;1360997321#0_2;10.99;0.00;0.10;veh_passenger;625.98;745.39
1692.00;90.87;veh70;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1692.00;158.45;veh71;:cluster_37974750_5738653229_2_0;12.90;0.00;8.01;veh_passenger;76.63;365.47
1693.00;179.83;veh67;238004809#6_0;29.62;0.00;9.53;veh_passenger;764.01;572.16
1693.00;270.51;veh68;625865095_0;38.06;0.00;10.52;veh_passenger;344.82;115.28
1693.00;0.00;veh69;1360997321#0_2;11.00;0.00;0.01;veh_passenger;625.98;745.40
1693.00;90.87;veh70;:6610738786_2_0;5.17;0.00;0.00;veh_passenger;612.03;755.45
1693.00;93.83;veh71;:5738653230_1_0;3.73;0.00;7.73;veh_passenger;83.74;363.71
1694.00;179.83;veh67;238004809#6_0;34.65;0.00;5.03;veh_passenger;764.02;567.13
1694.00;267.96;veh68;625865095_0;49.59;0.00;11.52;veh_passenger;333.31;115.16
